time,temperature_2m,relative_humidity_2m,pressure_msl,dew_point_2m
2025-05-13T02:00,18.3,98,1016.2,18.0
2025-05-13T03:00,18.3,98,1015.1,18.0
2025-05-13T04:00,18.4,98,1014.0,18.0
2025-05-13T05:00,18.3,99,1013.3,18.2
2025-05-13T06:00,18.1,99,1013.1,17.9
2025-05-13T07:00,18.0,99,1012.6,17.8
2025-05-13T08:00,18.6,99,1011.9,18.4
2025-05-13T09:00,20.4,92,1013.5,19.1
2025-05-13T10:00,20.9,92,1013.0,19.6
2025-05-13T11:00,22.5,80,1012.8,19.0
2025-05-13T12:00,23.4,75,1012.7,18.8
2025-05-13T13:00,25.3,66,1011.6,18.6
2025-05-13T14:00,26.3,61,1010.8,18.1
2025-05-13T15:00,24.9,68,1010.0,18.5
2025-05-13T16:00,26.0,64,1008.9,18.7
2025-05-13T17:00,24.9,65,1008.7,18.0
2025-05-13T18:00,23.9,71,1008.9,18.3
2025-05-13T19:00,22.5,79,1009.2,18.6
2025-05-13T20:00,21.1,86,1009.4,18.7
2025-05-13T21:00,20.4,83,1009.8,17.5
2025-05-13T22:00,19.9,83,1010.3,16.9
2025-05-13T23:00,19.4,87,1010.9,17.2
2025-05-14T00:00,18.8,92,1010.9,17.4
2025-05-14T01:00,18.6,92,1011.4,17.3
2025-05-14T02:00,17.3,95,1011.1,16.5
2025-05-14T03:00,17.2,97,1010.5,16.7
2025-05-14T04:00,17.1,97,1010.4,16.7
2025-05-14T05:00,16.5,98,1010.5,16.3
2025-05-14T06:00,16.1,100,1011.1,16.1
2025-05-14T07:00,17.5,98,1011.9,17.2
2025-05-14T08:00,18.5,95,1012.4,17.6
2025-05-14T09:00,20.9,85,1012.8,18.2
2025-05-14T10:00,22.5,77,1012.6,18.3
2025-05-14T11:00,23.8,71,1012.4,18.3
2025-05-14T12:00,24.7,69,1012.3,18.6
2025-05-14T13:00,23.9,68,1011.9,17.6
2025-05-14T14:00,22.1,80,1011.6,18.4
2025-05-14T15:00,22.1,74,1011.5,17.3
2025-05-14T16:00,22.3,76,1010.7,17.8
2025-05-14T17:00,22.7,77,1010.6,18.5
2025-05-14T18:00,21.2,83,1010.5,18.2
2025-05-14T19:00,21.3,83,1010.4,18.3
2025-05-14T20:00,20.0,91,1010.9,18.5
2025-05-14T21:00,19.3,94,1011.4,18.3
2025-05-14T22:00,18.5,97,1011.8,18.0
2025-05-14T23:00,18.0,98,1012.1,17.8
2025-05-15T00:00,17.4,99,1011.7,17.2
2025-05-15T01:00,17.4,99,1011.6,17.3
2025-05-15T02:00,17.3,100,1011.5,17.3
2025-05-15T03:00,17.0,100,1011.5,16.9
2025-05-15T04:00,16.9,100,1011.7,16.9
2025-05-15T05:00,16.5,100,1011.2,16.5
2025-05-15T06:00,16.7,100,1011.4,16.7
2025-05-15T07:00,17.1,99,1012.1,17.0
2025-05-15T08:00,18.6,93,1012.3,17.5
2025-05-15T09:00,20.0,91,1012.8,18.5
2025-05-15T10:00,21.8,84,1012.7,19.0
2025-05-15T11:00,23.6,76,1012.5,19.2
2025-05-15T12:00,25.7,70,1012.0,19.8
2025-05-15T13:00,27.1,66,1011.5,20.2
2025-05-15T14:00,27.6,63,1010.9,19.9
2025-05-15T15:00,27.9,60,1010.3,19.5
2025-05-15T16:00,27.7,61,1009.7,19.4
2025-05-15T17:00,27.7,61,1009.2,19.6
2025-05-15T18:00,27.8,59,1009.0,19.1
2025-05-15T19:00,27.0,67,1009.4,20.3
2025-05-15T20:00,24.6,79,1009.2,20.7
2025-05-15T21:00,22.9,92,1009.5,21.4
2025-05-15T22:00,22.3,87,1010.4,20.0
2025-05-15T23:00,22.0,86,1010.3,19.5
2025-05-16T00:00,21.9,83,1010.9,19.0
2025-05-16T01:00,21.5,84,1011.3,18.7
2025-05-16T02:00,20.8,87,1010.0,18.6
2025-05-16T03:00,20.4,88,1010.1,18.4
2025-05-16T04:00,20.2,89,1009.7,18.3
2025-05-16T05:00,19.9,90,1008.9,18.2
2025-05-16T06:00,20.0,90,1008.9,18.3
2025-05-16T07:00,20.1,91,1010.7,18.5
2025-05-16T08:00,21.5,88,1011.6,19.4
2025-05-16T09:00,24.0,82,1012.0,20.7
2025-05-16T10:00,26.5,74,1011.4,21.4
2025-05-16T11:00,28.2,63,1010.8,20.6
2025-05-16T12:00,29.5,55,1010.9,19.7
2025-05-16T13:00,30.2,55,1010.7,20.1
2025-05-16T14:00,30.5,56,1010.6,20.6
2025-05-16T15:00,30.7,54,1010.5,20.5
2025-05-16T16:00,30.1,57,1010.5,20.5
2025-05-16T17:00,29.4,61,1010.6,21.2
2025-05-16T18:00,28.3,70,1009.9,22.4
2025-05-16T19:00,27.1,76,1008.5,22.5
2025-05-16T20:00,26.1,76,1008.9,21.5
2025-05-16T21:00,23.2,87,1010.0,20.8
2025-05-16T22:00,22.6,90,1009.5,20.8
2025-05-16T23:00,23.1,87,1009.4,20.9
2025-05-17T00:00,23.2,89,1009.9,21.2
2025-05-17T01:00,23.3,90,1009.6,21.6
2025-05-17T02:00,23.4,89,1009.7,21.5
2025-05-17T03:00,23.4,85,1008.7,20.7
2025-05-17T04:00,23.6,81,1008.4,20.2
2025-05-17T05:00,23.4,81,1009.5,20.0
2025-05-17T06:00,23.3,81,1010.0,19.8
2025-05-17T07:00,23.0,83,1009.9,20.0
2025-05-17T08:00,23.3,83,1010.2,20.3
2025-05-17T09:00,20.8,72,1011.4,15.5
2025-05-17T10:00,21.3,72,1011.1,16.0
2025-05-17T11:00,21.2,71,1009.6,15.7
2025-05-17T12:00,24.6,59,1009.7,16.0
2025-05-17T13:00,26.7,54,1009.0,16.7
2025-05-17T14:00,27.7,51,1008.0,16.8
2025-05-17T15:00,27.7,53,1007.6,17.4
2025-05-17T16:00,27.5,56,1006.8,17.9
2025-05-17T17:00,27.2,61,1006.1,19.0
2025-05-17T18:00,27.0,65,1005.7,19.9
2025-05-17T19:00,26.6,69,1006.0,20.4
2025-05-17T20:00,25.8,69,1006.2,19.7
2025-05-17T21:00,25.5,61,1006.1,17.3
2025-05-17T22:00,24.5,57,1006.9,15.4
2025-05-17T23:00,22.8,59,1007.3,14.3
2025-05-18T00:00,22.0,59,1007.7,13.5
2025-05-18T01:00,21.3,57,1008.5,12.5
2025-05-18T02:00,20.5,60,1008.8,12.5
2025-05-18T03:00,19.9,65,1009.4,13.0
2025-05-18T04:00,19.4,67,1010.0,13.1
2025-05-18T05:00,19.4,64,1010.8,12.4
2025-05-18T06:00,18.8,64,1011.5,11.8
2025-05-18T07:00,18.5,67,1012.2,12.4
2025-05-18T08:00,20.0,68,1012.4,14.0
2025-05-18T09:00,22.2,60,1011.8,14.1
2025-05-18T10:00,23.8,51,1011.7,13.0
2025-05-18T11:00,24.7,47,1011.6,12.8
2025-05-18T12:00,25.6,45,1011.9,12.9
2025-05-18T13:00,26.5,44,1011.5,13.1
2025-05-18T14:00,27.1,43,1011.2,13.4
2025-05-18T15:00,27.8,42,1010.9,13.6
2025-05-18T16:00,28.3,42,1010.3,14.1
2025-05-18T17:00,28.2,41,1009.7,13.7
2025-05-18T18:00,27.8,43,1009.3,14.2
2025-05-18T19:00,26.8,50,1009.1,15.6
2025-05-18T20:00,25.0,57,1009.6,15.8
2025-05-18T21:00,23.7,58,1009.8,14.9
2025-05-18T22:00,22.6,63,1010.8,15.2
2025-05-18T23:00,21.5,69,1011.1,15.5
2025-05-19T00:00,20.5,67,1011.6,14.2
2025-05-19T01:00,19.7,64,1012.4,12.7
2025-05-19T02:00,19.1,62,1012.4,11.7
2025-05-19T03:00,18.2,64,1012.5,11.3
2025-05-19T04:00,17.4,66,1012.5,11.0
2025-05-19T05:00,16.9,67,1012.9,10.8
2025-05-19T06:00,16.4,69,1013.5,10.7
2025-05-19T07:00,16.6,71,1014.5,11.4
2025-05-19T08:00,18.5,67,1014.7,12.3
2025-05-19T09:00,20.9,62,1015.0,13.4
2025-05-19T10:00,23.1,50,1014.8,12.1
2025-05-19T11:00,24.3,45,1014.7,11.5
2025-05-19T12:00,25.3,44,1014.3,12.2
2025-05-19T13:00,26.2,42,1013.5,12.4
2025-05-19T14:00,27.3,40,1012.9,12.6
2025-05-19T15:00,28.2,37,1012.2,12.3
2025-05-19T16:00,28.5,37,1011.5,12.5
2025-05-19T17:00,28.2,40,1011.4,13.3
2025-05-19T18:00,27.5,44,1010.8,14.2
2025-05-19T19:00,26.3,50,1011.1,15.2
2025-05-19T20:00,24.7,57,1010.8,15.6
2025-05-19T21:00,23.8,62,1011.6,16.1
2025-05-19T22:00,22.4,68,1012.1,16.2
2025-05-19T23:00,21.7,74,1012.2,16.9
2025-05-20T00:00,20.9,79,1012.3,17.2
2025-05-20T01:00,20.2,80,1012.2,16.7
2025-05-20T02:00,19.7,74,1012.3,14.8
2025-05-20T03:00,19.0,66,1012.6,12.4
2025-05-20T04:00,18.0,66,1013.0,11.5
2025-05-20T05:00,17.2,61,1013.4,9.7
2025-05-20T06:00,16.5,61,1014.0,9.0
2025-05-20T07:00,16.3,65,1015.2,9.6
2025-05-20T08:00,17.4,63,1015.7,10.2
2025-05-20T09:00,18.7,58,1015.2,10.3
2025-05-20T10:00,20.5,52,1015.1,10.2
2025-05-20T11:00,22.0,48,1015.4,10.6
2025-05-20T12:00,23.4,46,1015.1,11.0
2025-05-20T13:00,24.7,44,1014.4,11.5
2025-05-20T14:00,25.9,42,1013.5,12.0
2025-05-20T15:00,25.2,46,1013.2,12.7
2025-05-20T16:00,24.1,52,1012.9,13.8
2025-05-20T17:00,25.0,50,1012.0,14.0
2025-05-20T18:00,25.1,50,1011.5,14.1
2025-05-20T19:00,24.3,54,1011.3,14.4
2025-05-20T20:00,22.7,61,1011.0,14.8
2025-05-20T21:00,21.6,68,1011.6,15.4
2025-05-20T22:00,21.0,71,1011.7,15.5
2025-05-20T23:00,20.8,74,1011.7,16.0
2025-05-21T00:00,20.6,77,1011.2,16.5
2025-05-21T01:00,20.9,80,1010.6,17.3
2025-05-21T02:00,20.3,84,1009.9,17.4
2025-05-21T03:00,19.4,90,1009.7,17.8
2025-05-21T04:00,18.8,97,1009.1,18.3
2025-05-21T05:00,18.7,96,1008.4,18.1
2025-05-21T06:00,18.9,97,1007.6,18.4
2025-05-21T07:00,19.2,97,1007.6,18.7
2025-05-21T08:00,20.5,95,1007.2,19.6
2025-05-21T09:00,19.9,93,1007.2,18.7
2025-05-21T10:00,22.3,84,1007.7,19.4
2025-05-21T11:00,23.9,74,1007.5,19.1
2025-05-21T12:00,25.4,67,1007.5,18.7
2025-05-21T13:00,26.2,62,1007.2,18.5
2025-05-21T14:00,27.0,58,1006.6,18.1
2025-05-21T15:00,27.3,54,1006.1,17.3
2025-05-21T16:00,27.7,52,1005.4,17.0
2025-05-21T17:00,28.3,49,1004.7,16.7
2025-05-21T18:00,28.3,45,1004.3,15.4
2025-05-21T19:00,28.0,48,1004.1,16.0
2025-05-21T20:00,26.0,61,1004.1,18.0
2025-05-21T21:00,21.3,82,1006.3,18.1
2025-05-21T22:00,20.4,84,1007.2,17.6
2025-05-21T23:00,19.0,87,1008.9,16.8
2025-05-22T00:00,17.5,91,1009.4,15.9
2025-05-22T01:00,16.9,91,1009.6,15.5
2025-05-22T02:00,15.9,95,1009.7,15.2
2025-05-22T03:00,15.7,96,1009.9,15.0
2025-05-22T04:00,15.4,96,1009.9,14.7
2025-05-22T05:00,15.3,95,1010.0,14.6
2025-05-22T06:00,15.0,95,1009.9,14.2
2025-05-22T07:00,16.1,87,1011.0,14.0
2025-05-22T08:00,18.5,69,1011.1,12.7
2025-05-22T09:00,21.1,57,1011.1,12.2
2025-05-22T10:00,22.7,42,1011.1,9.0
2025-05-22T11:00,23.6,38,1010.7,8.3
2025-05-22T12:00,24.4,36,1010.9,8.5
2025-05-22T13:00,25.0,32,1010.1,7.3
2025-05-22T14:00,26.7,28,1009.1,6.7
2025-05-22T15:00,26.5,25,1008.6,5.1
2025-05-22T16:00,26.9,23,1008.1,4.0
2025-05-22T17:00,26.8,24,1008.0,4.5
2025-05-22T18:00,26.1,23,1008.1,3.2
2025-05-22T19:00,25.2,25,1008.6,3.5
2025-05-22T20:00,23.4,28,1009.3,3.9
2025-05-22T21:00,21.8,32,1010.0,4.3
2025-05-22T22:00,20.4,36,1011.1,4.7
2025-05-22T23:00,19.1,45,1012.0,6.9
2025-05-23T00:00,18.2,51,1012.4,7.8
2025-05-23T01:00,17.1,54,1013.4,7.8
2025-05-23T02:00,16.9,54,1013.5,7.5
2025-05-23T03:00,15.9,56,1013.3,7.2
2025-05-23T04:00,15.4,57,1013.9,6.9
2025-05-23T05:00,15.0,55,1014.2,6.1
2025-05-23T06:00,14.2,57,1014.3,5.9
2025-05-23T07:00,14.4,58,1014.9,6.2
2025-05-23T08:00,15.7,54,1015.5,6.4
2025-05-23T09:00,17.9,44,1015.9,5.6
2025-05-23T10:00,19.4,37,1016.1,4.4
2025-05-23T11:00,20.7,33,1016.1,3.9
2025-05-23T12:00,22.4,28,1015.9,3.2
2025-05-23T13:00,22.9,28,1015.2,3.4
2025-05-23T14:00,23.9,26,1014.8,3.1
2025-05-23T15:00,24.9,23,1014.4,2.1
2025-05-23T16:00,24.5,24,1014.4,2.4
2025-05-23T17:00,25.0,23,1014.1,2.5
2025-05-23T18:00,23.6,25,1014.3,2.3
2025-05-23T19:00,22.4,25,1015.0,1.3
2025-05-23T20:00,20.5,29,1015.8,2.0
2025-05-23T21:00,18.6,37,1017.7,3.7
2025-05-23T22:00,16.9,42,1018.5,3.8
2025-05-23T23:00,15.7,43,1018.9,3.1
2025-05-24T00:00,14.6,46,1019.3,3.1
2025-05-24T01:00,13.5,55,1019.4,4.6
2025-05-24T02:00,12.8,59,1019.4,4.9
2025-05-24T03:00,12.1,60,1019.7,4.6
2025-05-24T04:00,11.5,62,1019.7,4.4
2025-05-24T05:00,10.9,64,1020.2,4.3
2025-05-24T06:00,10.7,63,1020.9,4.0
2025-05-24T07:00,12.2,58,1021.6,4.1
2025-05-24T08:00,14.8,49,1022.2,4.2
2025-05-24T09:00,17.4,46,1022.0,5.5
2025-05-24T10:00,20.1,37,1021.7,4.9
2025-05-24T11:00,21.5,32,1021.2,4.1
2025-05-24T12:00,22.8,29,1021.0,3.8
2025-05-24T13:00,24.0,26,1020.3,3.4
2025-05-24T14:00,24.9,24,1019.5,3.0
2025-05-24T15:00,25.6,22,1018.9,2.5
2025-05-24T16:00,25.7,22,1018.1,2.4
2025-05-24T17:00,25.4,22,1018.2,2.2
2025-05-24T18:00,24.8,23,1018.3,2.3
2025-05-24T19:00,24.0,25,1018.5,2.8
2025-05-24T20:00,22.8,29,1019.1,3.6
2025-05-24T21:00,19.9,39,1019.9,5.4
2025-05-24T22:00,19.5,41,1020.6,5.8
2025-05-24T23:00,19.1,43,1021.1,6.4
2025-05-25T00:00,18.3,49,1021.3,7.3
2025-05-25T01:00,17.7,51,1022.1,7.4
2025-05-25T02:00,16.5,56,1022.0,7.7
2025-05-25T03:00,15.9,57,1021.9,7.4
2025-05-25T04:00,15.1,57,1022.0,6.6
2025-05-25T05:00,14.3,59,1022.2,6.5
2025-05-25T06:00,13.8,62,1022.6,6.6
2025-05-25T07:00,14.2,63,1023.6,7.2
2025-05-25T08:00,16.3,56,1023.7,7.5
2025-05-25T09:00,17.9,55,1023.9,8.6
2025-05-25T10:00,20.1,44,1024.2,7.4
2025-05-25T11:00,21.6,38,1023.9,6.7
2025-05-25T12:00,23.1,35,1023.1,6.8
2025-05-25T13:00,24.0,34,1022.3,7.2
2025-05-25T14:00,25.2,33,1021.4,7.8
2025-05-25T15:00,25.7,33,1020.8,8.3
2025-05-25T16:00,25.8,34,1019.8,8.8
2025-05-25T17:00,25.9,35,1019.4,9.1
2025-05-25T18:00,25.5,36,1019.3,9.3
2025-05-25T19:00,24.9,38,1019.1,9.6
2025-05-25T20:00,23.6,42,1019.3,9.9
2025-05-25T21:00,21.9,50,1020.4,11.1
2025-05-25T22:00,20.9,58,1020.7,12.4
2025-05-25T23:00,20.1,62,1020.8,12.7
2025-05-26T00:00,19.7,65,1020.1,13.1
2025-05-26T01:00,19.0,72,1020.1,13.9
2025-05-26T02:00,19.3,68,1019.8,13.4
2025-05-26T03:00,19.1,69,1019.1,13.3
2025-05-26T04:00,18.9,70,1019.3,13.3
2025-05-26T05:00,18.7,69,1019.3,13.0
2025-05-26T06:00,18.5,70,1019.6,12.9
2025-05-26T07:00,18.3,75,1020.0,13.7
2025-05-26T08:00,18.2,79,1020.7,14.4
2025-05-26T09:00,17.7,89,1021.8,15.8
2025-05-26T10:00,17.8,88,1022.0,15.8
2025-05-26T11:00,18.4,82,1022.0,15.3
2025-05-26T12:00,20.0,70,1022.1,14.4
2025-05-26T13:00,20.4,66,1021.9,13.8
2025-05-26T14:00,20.7,62,1022.0,13.1
2025-05-26T15:00,20.5,62,1021.7,12.8
2025-05-26T16:00,20.8,58,1021.6,12.3
2025-05-26T17:00,20.5,57,1021.8,11.8
2025-05-26T18:00,20.5,57,1022.0,11.7
2025-05-26T19:00,20.0,58,1022.0,11.6
2025-05-26T20:00,19.4,61,1022.4,11.7
2025-05-26T21:00,15.6,89,1024.4,13.8
2025-05-26T22:00,15.4,90,1025.1,13.8
2025-05-26T23:00,15.0,91,1025.6,13.6
2025-05-27T00:00,14.5,92,1025.2,13.2
2025-05-27T01:00,14.6,90,1024.7,12.9
2025-05-27T02:00,14.6,87,1024.5,12.5
2025-05-27T03:00,14.7,85,1024.0,12.2
2025-05-27T04:00,14.7,83,1023.6,11.8
2025-05-27T05:00,14.7,81,1023.7,11.6
2025-05-27T06:00,14.8,79,1024.1,11.2
2025-05-27T07:00,14.9,78,1024.5,11.0
2025-05-27T08:00,15.1,74,1024.8,10.4
2025-05-27T09:00,14.0,81,1025.7,10.9
2025-05-27T10:00,13.9,89,1025.5,12.1
2025-05-27T11:00,14.5,89,1025.3,12.8
2025-05-27T12:00,14.2,95,1025.1,13.4
2025-05-27T13:00,14.2,96,1024.6,13.5
2025-05-27T14:00,14.9,97,1024.1,14.4
2025-05-27T15:00,15.7,97,1023.7,15.1
2025-05-27T16:00,15.6,97,1023.5,15.2
2025-05-27T17:00,15.4,98,1023.4,15.2
2025-05-27T18:00,16.4,91,1022.4,15.0
2025-05-27T19:00,16.1,98,1021.9,15.8
2025-05-27T20:00,16.6,97,1021.4,16.2
2025-05-27T21:00,15.3,97,1021.8,14.9
2025-05-27T22:00,16.1,97,1021.2,15.7
2025-05-27T23:00,16.4,97,1021.3,15.9
2025-05-28T00:00,16.4,97,1020.6,15.9
2025-05-28T01:00,16.6,97,1019.6,16.1
2025-05-28T02:00,16.9,97,1018.9,16.4
2025-05-28T03:00,17.0,99,1018.4,16.8
2025-05-28T04:00,17.1,99,1017.7,17.0
2025-05-28T05:00,17.3,99,1017.8,17.1
2025-05-28T06:00,17.2,100,1017.7,17.2
2025-05-28T07:00,17.3,99,1018.2,17.2
2025-05-28T08:00,17.5,98,1018.6,17.1
2025-05-28T09:00,16.4,92,1019.3,15.1
2025-05-28T10:00,17.2,91,1019.7,15.6
2025-05-28T11:00,17.0,93,1020.0,15.8
2025-05-28T12:00,17.4,91,1019.9,15.8
2025-05-28T13:00,18.4,87,1019.8,16.3
2025-05-28T14:00,19.2,84,1019.3,16.4
2025-05-28T15:00,19.9,82,1018.4,16.7
2025-05-28T16:00,21.7,76,1017.6,17.2
2025-05-28T17:00,22.3,74,1017.6,17.4
2025-05-28T18:00,22.1,75,1017.3,17.5
2025-05-28T19:00,21.8,77,1017.5,17.6
2025-05-28T20:00,21.0,82,1017.7,17.8
2025-05-28T21:00,18.7,90,1018.6,17.0
2025-05-28T22:00,17.9,93,1019.0,16.8
2025-05-28T23:00,17.5,94,1019.2,16.6
2025-05-29T00:00,17.0,95,1019.4,16.2
2025-05-29T01:00,16.5,96,1019.2,15.8
2025-05-29T02:00,16.0,96,1019.0,15.4
2025-05-29T03:00,15.9,96,1019.1,15.3
2025-05-29T04:00,15.5,97,1019.4,15.0
2025-05-29T05:00,15.4,97,1019.4,15.0
2025-05-29T06:00,15.1,98,1019.2,14.8
2025-05-29T07:00,15.8,96,1019.5,15.2
2025-05-29T08:00,17.1,91,1019.9,15.7
2025-05-29T09:00,19.2,85,1019.9,16.7
2025-05-29T10:00,20.4,83,1019.6,17.4
2025-05-29T11:00,22.5,78,1019.2,18.5
2025-05-29T12:00,23.9,74,1018.9,18.9
2025-05-29T13:00,24.8,71,1018.2,19.2
2025-05-29T14:00,25.7,65,1017.3,18.7
2025-05-29T15:00,25.8,64,1016.5,18.5
2025-05-29T16:00,25.9,64,1016.1,18.7
2025-05-29T17:00,25.5,68,1015.5,19.1
2025-05-29T18:00,25.0,72,1015.1,19.7
2025-05-29T19:00,20.2,96,1016.4,19.6
2025-05-29T20:00,20.4,97,1015.5,20.0
2025-05-29T21:00,20.0,97,1015.6,19.5
2025-05-29T22:00,19.6,98,1015.5,19.3
2025-05-29T23:00,19.4,99,1014.7,19.2
2025-05-30T00:00,19.2,99,1014.0,19.1
2025-05-30T01:00,19.1,99,1013.8,18.9
2025-05-30T02:00,18.9,99,1012.9,18.7
2025-05-30T03:00,18.9,99,1012.3,18.7
2025-05-30T04:00,18.7,99,1011.7,18.6
2025-05-30T05:00,18.2,99,1011.1,18.1
2025-05-30T06:00,17.7,100,1010.6,17.7
2025-05-30T07:00,18.2,99,1010.5,18.0
2025-05-30T08:00,19.3,93,1010.8,18.1
2025-05-30T09:00,20.9,86,1010.3,18.4
2025-05-30T10:00,21.6,81,1009.4,18.1
2025-05-30T11:00,22.7,76,1008.9,18.3
2025-05-30T12:00,23.8,70,1008.2,17.9
2025-05-30T13:00,25.0,66,1006.9,18.1
2025-05-30T14:00,25.8,63,1005.5,18.1
2025-05-30T15:00,26.2,58,1004.2,17.4
2025-05-30T16:00,25.6,63,1003.3,18.0
2025-05-30T17:00,22.4,81,1003.4,18.9
2025-05-30T18:00,22.3,81,1002.7,18.9
2025-05-30T19:00,20.9,84,1003.0,18.1
2025-05-30T20:00,19.7,87,1003.5,17.4
2025-05-30T21:00,19.3,93,1003.1,18.1
2025-05-30T22:00,18.5,88,1003.8,16.5
2025-05-30T23:00,17.1,80,1004.5,13.6
2025-05-31T00:00,16.1,76,1004.8,11.9
2025-05-31T01:00,15.5,69,1005.2,9.9
2025-05-31T02:00,15.3,66,1005.1,9.1
2025-05-31T03:00,15.1,68,1005.2,9.3
2025-05-31T04:00,14.9,70,1005.3,9.5
2025-05-31T05:00,14.6,72,1004.8,9.7
2025-05-31T06:00,14.3,75,1004.5,9.9
2025-05-31T07:00,14.8,77,1004.9,10.7
2025-05-31T08:00,16.4,75,1005.1,12.0
2025-05-31T09:00,16.8,75,1005.3,12.3
2025-05-31T10:00,18.8,67,1005.1,12.6
2025-05-31T11:00,21.5,54,1004.2,11.9
2025-05-31T12:00,22.3,49,1004.1,11.2
2025-05-31T13:00,22.2,52,1004.4,12.0
2025-05-31T14:00,23.2,51,1003.7,12.5
2025-05-31T15:00,23.6,52,1003.1,13.2
2025-05-31T16:00,23.9,50,1002.6,13.0
2025-05-31T17:00,21.5,57,1003.1,12.7
2025-05-31T18:00,18.5,78,1003.4,14.6
2025-05-31T19:00,19.9,71,1003.4,14.4
2025-05-31T20:00,19.6,69,1004.2,13.8
2025-05-31T21:00,18.8,71,1004.6,13.5
2025-05-31T22:00,18.1,73,1006.0,13.1
2025-05-31T23:00,17.4,66,1007.0,11.0
2025-06-01T00:00,16.5,63,1007.4,9.5
2025-06-01T01:00,15.6,63,1008.3,8.7
2025-06-01T02:00,14.9,64,1008.9,8.0
2025-06-01T03:00,13.8,66,1009.2,7.5
2025-06-01T04:00,12.2,72,1009.6,7.3
2025-06-01T05:00,11.9,72,1010.0,7.0
2025-06-01T06:00,11.5,74,1010.7,6.9
2025-06-01T07:00,12.7,73,1011.2,8.0
2025-06-01T08:00,15.0,70,1011.4,9.5
2025-06-01T09:00,17.3,62,1011.8,10.0
2025-06-01T10:00,19.5,50,1012.0,8.7
2025-06-01T11:00,20.9,45,1012.2,8.7
2025-06-01T12:00,22.1,44,1012.2,9.4
2025-06-01T13:00,23.4,45,1011.9,10.7
2025-06-01T14:00,24.1,47,1011.3,12.2
2025-06-01T15:00,24.0,49,1010.9,12.7
2025-06-01T16:00,24.4,49,1010.1,13.0
2025-06-01T17:00,24.6,48,1009.8,13.0
2025-06-01T18:00,22.8,60,1010.1,14.7
2025-06-01T19:00,21.6,69,1010.4,15.7
2025-06-01T20:00,20.2,79,1010.7,16.4
2025-06-01T21:00,18.5,82,1011.3,15.4
2025-06-01T22:00,17.8,85,1012.0,15.3
2025-06-01T23:00,17.2,91,1012.7,15.8
2025-06-02T00:00,16.2,89,1013.6,14.4
2025-06-02T01:00,16.3,94,1013.2,15.3
2025-06-02T02:00,16.0,98,1013.4,15.7
2025-06-02T03:00,15.4,98,1013.6,15.2
2025-06-02T04:00,14.3,88,1013.9,12.3
2025-06-02T05:00,13.5,85,1014.5,11.1
2025-06-02T06:00,12.8,83,1015.2,9.9
2025-06-02T07:00,13.1,79,1016.4,9.6
2025-06-02T08:00,14.8,77,1017.1,10.9
2025-06-02T09:00,17.2,68,1018.0,11.2
2025-06-02T10:00,19.4,57,1018.2,10.6
2025-06-02T11:00,21.0,47,1018.6,9.3
2025-06-02T12:00,22.1,43,1018.6,9.1
2025-06-02T13:00,23.0,40,1018.6,8.9
2025-06-02T14:00,23.7,37,1018.2,8.2
2025-06-02T15:00,24.2,35,1017.7,7.6
2025-06-02T16:00,24.5,33,1017.6,7.3
2025-06-02T17:00,24.4,33,1017.3,7.0
2025-06-02T18:00,24.0,34,1017.2,7.3
2025-06-02T19:00,23.2,42,1017.5,9.8
2025-06-02T20:00,20.2,58,1017.7,11.7
2025-06-02T21:00,18.1,58,1018.2,9.8
2025-06-02T22:00,16.5,68,1018.9,10.5
2025-06-02T23:00,15.5,76,1019.8,11.3
2025-06-03T00:00,15.0,79,1019.8,11.5
2025-06-03T01:00,14.6,80,1019.8,11.2
2025-06-03T02:00,14.2,79,1019.8,10.6
2025-06-03T03:00,14.2,77,1019.9,10.2
2025-06-03T04:00,14.2,76,1020.2,10.1
2025-06-03T05:00,13.6,80,1020.8,10.2
2025-06-03T06:00,12.9,83,1021.1,10.1
2025-06-03T07:00,13.5,85,1021.8,11.0
2025-06-03T08:00,17.2,68,1022.5,11.3
2025-06-03T09:00,19.4,62,1022.9,12.0
2025-06-03T10:00,22.0,54,1023.0,12.3
2025-06-03T11:00,23.8,49,1023.0,12.4
2025-06-03T12:00,25.3,44,1022.9,12.1
2025-06-03T13:00,26.5,41,1022.4,12.0
2025-06-03T14:00,27.3,39,1021.8,11.9
2025-06-03T15:00,27.5,38,1021.2,12.1
2025-06-03T16:00,27.4,39,1020.9,12.2
2025-06-03T17:00,26.9,40,1020.9,12.1
2025-06-03T18:00,26.3,42,1021.1,12.2
2025-06-03T19:00,25.2,47,1021.5,13.2
2025-06-03T20:00,22.8,58,1022.0,14.1
2025-06-03T21:00,21.5,63,1022.1,14.1
2025-06-03T22:00,20.7,65,1022.4,13.9
2025-06-03T23:00,20.4,65,1023.3,13.6
2025-06-04T00:00,19.5,74,1023.4,14.8
2025-06-04T01:00,18.9,79,1023.3,15.2
2025-06-04T02:00,18.3,83,1022.7,15.3
2025-06-04T03:00,17.6,87,1022.6,15.4
2025-06-04T04:00,17.1,90,1022.7,15.4
2025-06-04T05:00,16.6,92,1022.9,15.2
2025-06-04T06:00,16.0,93,1023.0,14.9
2025-06-04T07:00,17.1,91,1023.3,15.5
2025-06-04T08:00,19.3,83,1023.5,16.3
2025-06-04T09:00,21.0,77,1024.6,16.8
2025-06-04T10:00,23.2,70,1024.7,17.5
